#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,12/21/2023 22:14:56,717000
Sampling Rate,1ms
Data amount,5001
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,""
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
12/21/2023 22:15:15,117000,-1000.000
12/21/2023 22:15:15,118000,-1000.000
12/21/2023 22:15:15,119000,-1000.000
12/21/2023 22:15:15,120000,-1000.000
12/21/2023 22:15:15,121000,-1000.000
12/21/2023 22:15:15,122000,-1000.000
12/21/2023 22:15:15,123000,-1000.000
12/21/2023 22:15:15,124000,-1000.000
12/21/2023 22:15:15,125000,-1000.000
12/21/2023 22:15:15,126000,-1000.000
12/21/2023 22:15:15,127000,-1000.000
12/21/2023 22:15:15,128000,-1000.000
12/21/2023 22:15:15,129000,-1000.000
12/21/2023 22:15:15,130000,-1000.000
12/21/2023 22:15:15,131000,-1000.000
12/21/2023 22:15:15,132000,-1000.000
12/21/2023 22:15:15,133000,-1000.000
12/21/2023 22:15:15,134000,-1000.000
12/21/2023 22:15:15,135000,-1000.000
12/21/2023 22:15:15,136000,-1000.000
12/21/2023 22:15:15,137000,-1000.000
12/21/2023 22:15:15,138000,-1000.000
12/21/2023 22:15:15,139000,-1000.000
12/21/2023 22:15:15,140000,-1000.000
12/21/2023 22:15:15,141000,-1000.000
12/21/2023 22:15:15,142000,-1000.000
12/21/2023 22:15:15,143000,-1000.000
12/21/2023 22:15:15,144000,-1000.000
12/21/2023 22:15:15,145000,-1000.000
12/21/2023 22:15:15,146000,-1000.000
12/21/2023 22:15:15,147000,-1000.000
12/21/2023 22:15:15,148000,-1000.000
12/21/2023 22:15:15,149000,-1000.000
12/21/2023 22:15:15,150000,-1000.000
12/21/2023 22:15:15,151000,-1000.000
12/21/2023 22:15:15,152000,-1000.000
12/21/2023 22:15:15,153000,-1000.000
12/21/2023 22:15:15,154000,-1000.000
12/21/2023 22:15:15,155000,-1000.000
12/21/2023 22:15:15,156000,-1000.000
12/21/2023 22:15:15,157000,-1000.000
12/21/2023 22:15:15,158000,-1000.000
12/21/2023 22:15:15,159000,-1000.000
12/21/2023 22:15:15,160000,-1000.000
12/21/2023 22:15:15,161000,-1000.000
12/21/2023 22:15:15,162000,-1000.000
12/21/2023 22:15:15,163000,-1000.000
12/21/2023 22:15:15,164000,-1000.000
12/21/2023 22:15:15,165000,-1000.000
12/21/2023 22:15:15,166000,-1000.000
12/21/2023 22:15:15,167000,-1000.000
12/21/2023 22:15:15,168000,-1000.000
12/21/2023 22:15:15,169000,-1000.000
12/21/2023 22:15:15,170000,-1000.000
12/21/2023 22:15:15,171000,-1000.000
12/21/2023 22:15:15,172000,-1000.000
12/21/2023 22:15:15,173000,-1000.000
12/21/2023 22:15:15,174000,-1000.000
12/21/2023 22:15:15,175000,-1000.000
12/21/2023 22:15:15,176000,-1000.000
12/21/2023 22:15:15,177000,-1000.000
12/21/2023 22:15:15,178000,-1000.000
12/21/2023 22:15:15,179000,-1000.000
12/21/2023 22:15:15,180000,-1000.000
12/21/2023 22:15:15,181000,-1000.000
12/21/2023 22:15:15,182000,-1000.000
12/21/2023 22:15:15,183000,-1000.000
12/21/2023 22:15:15,184000,-1000.000
12/21/2023 22:15:15,185000,-1000.000
12/21/2023 22:15:15,186000,-1000.000
12/21/2023 22:15:15,187000,-1000.000
12/21/2023 22:15:15,188000,-1000.000
12/21/2023 22:15:15,189000,-1000.000
12/21/2023 22:15:15,190000,-1000.000
12/21/2023 22:15:15,191000,-1000.000
12/21/2023 22:15:15,192000,-1000.000
12/21/2023 22:15:15,193000,-1000.000
12/21/2023 22:15:15,194000,-1000.000
12/21/2023 22:15:15,195000,-1000.000
12/21/2023 22:15:15,196000,-1000.000
12/21/2023 22:15:15,197000,-1000.000
12/21/2023 22:15:15,198000,-1000.000
12/21/2023 22:15:15,199000,-1000.000
12/21/2023 22:15:15,200000,-1000.000
12/21/2023 22:15:15,201000,-1000.000
12/21/2023 22:15:15,202000,-1000.000
12/21/2023 22:15:15,203000,-1000.000
12/21/2023 22:15:15,204000,-1000.000
12/21/2023 22:15:15,205000,-1000.000
12/21/2023 22:15:15,206000,-1000.000
12/21/2023 22:15:15,207000,-1000.000
12/21/2023 22:15:15,208000,-1000.000
12/21/2023 22:15:15,209000,-1000.000
12/21/2023 22:15:15,210000,-1000.000
12/21/2023 22:15:15,211000,-1000.000
12/21/2023 22:15:15,212000,-1000.000
12/21/2023 22:15:15,213000,-1000.000
12/21/2023 22:15:15,214000,-1000.000
12/21/2023 22:15:15,215000,-1000.000
12/21/2023 22:15:15,216000,-1000.000
12/21/2023 22:15:15,217000,-1000.000
12/21/2023 22:15:15,218000,-1000.000
12/21/2023 22:15:15,219000,-1000.000
12/21/2023 22:15:15,220000,-1000.000
12/21/2023 22:15:15,221000,-1000.000
12/21/2023 22:15:15,222000,-1000.000
12/21/2023 22:15:15,223000,-1000.000
12/21/2023 22:15:15,224000,-1000.000
12/21/2023 22:15:15,225000,-1000.000
12/21/2023 22:15:15,226000,-1000.000
12/21/2023 22:15:15,227000,-1000.000
12/21/2023 22:15:15,228000,-1000.000
12/21/2023 22:15:15,229000,-1000.000
12/21/2023 22:15:15,230000,-1000.000
12/21/2023 22:15:15,231000,-1000.000
12/21/2023 22:15:15,232000,-1000.000
12/21/2023 22:15:15,233000,-1000.000
12/21/2023 22:15:15,234000,-1000.000
12/21/2023 22:15:15,235000,-1000.000
12/21/2023 22:15:15,236000,-1000.000
12/21/2023 22:15:15,237000,-1000.000
12/21/2023 22:15:15,238000,-1000.000
12/21/2023 22:15:15,239000,-1000.000
12/21/2023 22:15:15,240000,-1000.000
12/21/2023 22:15:15,241000,-1000.000
12/21/2023 22:15:15,242000,-1000.000
12/21/2023 22:15:15,243000,-1000.000
12/21/2023 22:15:15,244000,-1000.000
12/21/2023 22:15:15,245000,-1000.000
12/21/2023 22:15:15,246000,-1000.000
12/21/2023 22:15:15,247000,-1000.000
12/21/2023 22:15:15,248000,-1000.000
12/21/2023 22:15:15,249000,-1000.000
12/21/2023 22:15:15,250000,-1000.000
12/21/2023 22:15:15,251000,-1000.000
12/21/2023 22:15:15,252000,-1000.000
12/21/2023 22:15:15,253000,-1000.000
12/21/2023 22:15:15,254000,-1000.000
12/21/2023 22:15:15,255000,-1000.000
12/21/2023 22:15:15,256000,-1000.000
12/21/2023 22:15:15,257000,-1000.000
12/21/2023 22:15:15,258000,-1000.000
12/21/2023 22:15:15,259000,-1000.000
12/21/2023 22:15:15,260000,-1000.000
12/21/2023 22:15:15,261000,-1000.000
12/21/2023 22:15:15,262000,-1000.000
12/21/2023 22:15:15,263000,-1000.000
12/21/2023 22:15:15,264000,-1000.000
12/21/2023 22:15:15,265000,-1000.000
12/21/2023 22:15:15,266000,-1000.000
12/21/2023 22:15:15,267000,-1000.000
12/21/2023 22:15:15,268000,-1000.000
12/21/2023 22:15:15,269000,-1000.000
12/21/2023 22:15:15,270000,-1000.000
12/21/2023 22:15:15,271000,-1000.000
12/21/2023 22:15:15,272000,-1000.000
12/21/2023 22:15:15,273000,-1000.000
12/21/2023 22:15:15,274000,-1000.000
12/21/2023 22:15:15,275000,-1000.000
12/21/2023 22:15:15,276000,-1000.000
12/21/2023 22:15:15,277000,-1000.000
12/21/2023 22:15:15,278000,-1000.000
12/21/2023 22:15:15,279000,-1000.000
12/21/2023 22:15:15,280000,-1000.000
12/21/2023 22:15:15,281000,-1000.000
12/21/2023 22:15:15,282000,-1000.000
12/21/2023 22:15:15,283000,-1000.000
12/21/2023 22:15:15,284000,-1000.000
12/21/2023 22:15:15,285000,-1000.000
12/21/2023 22:15:15,286000,-1000.000
12/21/2023 22:15:15,287000,-1000.000
12/21/2023 22:15:15,288000,-1000.000
12/21/2023 22:15:15,289000,-1000.000
12/21/2023 22:15:15,290000,-1000.000
12/21/2023 22:15:15,291000,-1000.000
12/21/2023 22:15:15,292000,-1000.000
12/21/2023 22:15:15,293000,-1000.000
12/21/2023 22:15:15,294000,-1000.000
12/21/2023 22:15:15,295000,-1000.000
12/21/2023 22:15:15,296000,-1000.000
12/21/2023 22:15:15,297000,-1000.000
12/21/2023 22:15:15,298000,-1000.000
12/21/2023 22:15:15,299000,-1000.000
12/21/2023 22:15:15,300000,-1000.000
12/21/2023 22:15:15,301000,-1000.000
12/21/2023 22:15:15,302000,-1000.000
12/21/2023 22:15:15,303000,-1000.000
12/21/2023 22:15:15,304000,-1000.000
12/21/2023 22:15:15,305000,-1000.000
12/21/2023 22:15:15,306000,-1000.000
