#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,12/20/2023 19:42:42,027000
Sampling Rate,1ms
Data amount,5000
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,""
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
12/20/2023 19:42:52,127000,-1000.000
12/20/2023 19:42:52,128000,-1000.000
12/20/2023 19:42:52,129000,-1000.000
12/20/2023 19:42:52,130000,-1000.000
12/20/2023 19:42:52,131000,-1000.000
12/20/2023 19:42:52,132000,-1000.000
12/20/2023 19:42:52,133000,-1000.000
12/20/2023 19:42:52,134000,-1000.000
12/20/2023 19:42:52,135000,-1000.000
12/20/2023 19:42:52,136000,-1000.000
12/20/2023 19:42:52,137000,-1000.000
12/20/2023 19:42:52,138000,-1000.000
12/20/2023 19:42:52,139000,-1000.000
12/20/2023 19:42:52,140000,-1000.000
12/20/2023 19:42:52,141000,-1000.000
12/20/2023 19:42:52,142000,-1000.000
12/20/2023 19:42:52,143000,-1000.000
12/20/2023 19:42:52,144000,-1000.000
12/20/2023 19:42:52,145000,-1000.000
12/20/2023 19:42:52,146000,-1000.000
12/20/2023 19:42:52,147000,-1000.000
12/20/2023 19:42:52,148000,-1000.000
12/20/2023 19:42:52,149000,-1000.000
12/20/2023 19:42:52,150000,-1000.000
12/20/2023 19:42:52,151000,-1000.000
12/20/2023 19:42:52,152000,-1000.000
12/20/2023 19:42:52,153000,-1000.000
12/20/2023 19:42:52,154000,-1000.000
12/20/2023 19:42:52,155000,-1000.000
12/20/2023 19:42:52,156000,-1000.000
12/20/2023 19:42:52,157000,-1000.000
12/20/2023 19:42:52,158000,-1000.000
12/20/2023 19:42:52,159000,-1000.000
12/20/2023 19:42:52,160000,-1000.000
12/20/2023 19:42:52,161000,-1000.000
12/20/2023 19:42:52,162000,-1000.000
12/20/2023 19:42:52,163000,-1000.000
12/20/2023 19:42:52,164000,-1000.000
12/20/2023 19:42:52,165000,-1000.000
12/20/2023 19:42:52,166000,-1000.000
12/20/2023 19:42:52,167000,-1000.000
12/20/2023 19:42:52,168000,-1000.000
12/20/2023 19:42:52,169000,-1000.000
12/20/2023 19:42:52,170000,-1000.000
12/20/2023 19:42:52,171000,-1000.000
12/20/2023 19:42:52,172000,-1000.000
12/20/2023 19:42:52,173000,-1000.000
12/20/2023 19:42:52,174000,-1000.000
12/20/2023 19:42:52,175000,-1000.000
12/20/2023 19:42:52,176000,-1000.000
12/20/2023 19:42:52,177000,-1000.000
12/20/2023 19:42:52,178000,-1000.000
12/20/2023 19:42:52,179000,-1000.000
12/20/2023 19:42:52,180000,-1000.000
12/20/2023 19:42:52,181000,-1000.000
12/20/2023 19:42:52,182000,-1000.000
12/20/2023 19:42:52,183000,-1000.000
12/20/2023 19:42:52,184000,-1000.000
12/20/2023 19:42:52,185000,-1000.000
12/20/2023 19:42:52,186000,-1000.000
12/20/2023 19:42:52,187000,-1000.000
12/20/2023 19:42:52,188000,-1000.000
12/20/2023 19:42:52,189000,-1000.000
12/20/2023 19:42:52,190000,-1000.000
12/20/2023 19:42:52,191000,-1000.000
12/20/2023 19:42:52,192000,-1000.000
12/20/2023 19:42:52,193000,-1000.000
12/20/2023 19:42:52,194000,-1000.000
12/20/2023 19:42:52,195000,-1000.000
12/20/2023 19:42:52,196000,-1000.000
12/20/2023 19:42:52,197000,-1000.000
12/20/2023 19:42:52,198000,-1000.000
12/20/2023 19:42:52,199000,-1000.000
12/20/2023 19:42:52,200000,-1000.000
12/20/2023 19:42:52,201000,-1000.000
12/20/2023 19:42:52,202000,-1000.000
12/20/2023 19:42:52,203000,-1000.000
12/20/2023 19:42:52,204000,-1000.000
12/20/2023 19:42:52,205000,-1000.000
12/20/2023 19:42:52,206000,-1000.000
12/20/2023 19:42:52,207000,-1000.000
12/20/2023 19:42:52,208000,-1000.000
12/20/2023 19:42:52,209000,-1000.000
12/20/2023 19:42:52,210000,-1000.000
12/20/2023 19:42:52,211000,-1000.000
12/20/2023 19:42:52,212000,-1000.000
12/20/2023 19:42:52,213000,-1000.000
12/20/2023 19:42:52,214000,-1000.000
12/20/2023 19:42:52,215000,-1000.000
12/20/2023 19:42:52,216000,-1000.000
12/20/2023 19:42:52,217000,-1000.000
12/20/2023 19:42:52,218000,-1000.000
12/20/2023 19:42:52,219000,-1000.000
12/20/2023 19:42:52,220000,-1000.000
12/20/2023 19:42:52,221000,-1000.000
12/20/2023 19:42:52,222000,-1000.000
12/20/2023 19:42:52,223000,-1000.000
12/20/2023 19:42:52,224000,-1000.000
12/20/2023 19:42:52,225000,-1000.000
12/20/2023 19:42:52,226000,-1000.000
12/20/2023 19:42:52,227000,-1000.000
12/20/2023 19:42:52,228000,-1000.000
12/20/2023 19:42:52,229000,-1000.000
12/20/2023 19:42:52,230000,-1000.000
12/20/2023 19:42:52,231000,-1000.000
12/20/2023 19:42:52,232000,-1000.000
12/20/2023 19:42:52,233000,-1000.000
12/20/2023 19:42:52,234000,-1000.000
12/20/2023 19:42:52,235000,-1000.000
12/20/2023 19:42:52,236000,-1000.000
12/20/2023 19:42:52,237000,-1000.000
12/20/2023 19:42:52,238000,-1000.000
12/20/2023 19:42:52,239000,-1000.000
12/20/2023 19:42:52,240000,-1000.000
12/20/2023 19:42:52,241000,-1000.000
12/20/2023 19:42:52,242000,-1000.000
12/20/2023 19:42:52,243000,-1000.000
12/20/2023 19:42:52,244000,-1000.000
12/20/2023 19:42:52,245000,-1000.000
12/20/2023 19:42:52,246000,-1000.000
12/20/2023 19:42:52,247000,-1000.000
12/20/2023 19:42:52,248000,-1000.000
12/20/2023 19:42:52,249000,-1000.000
12/20/2023 19:42:52,250000,-1000.000
12/20/2023 19:42:52,251000,-1000.000
12/20/2023 19:42:52,252000,-1000.000
12/20/2023 19:42:52,253000,-1000.000
12/20/2023 19:42:52,254000,-1000.000
12/20/2023 19:42:52,255000,-1000.000
12/20/2023 19:42:52,256000,-1000.000
12/20/2023 19:42:52,257000,-1000.000
12/20/2023 19:42:52,258000,-1000.000
12/20/2023 19:42:52,259000,-1000.000
12/20/2023 19:42:52,260000,-1000.000
12/20/2023 19:42:52,261000,-1000.000
12/20/2023 19:42:52,262000,-1000.000
12/20/2023 19:42:52,263000,-1000.000
12/20/2023 19:42:52,264000,-1000.000
12/20/2023 19:42:52,265000,-1000.000
12/20/2023 19:42:52,266000,-1000.000
12/20/2023 19:42:52,267000,-1000.000
12/20/2023 19:42:52,268000,-1000.000
12/20/2023 19:42:52,269000,-1000.000
12/20/2023 19:42:52,270000,-1000.000
12/20/2023 19:42:52,271000,-1000.000
12/20/2023 19:42:52,272000,-1000.000
12/20/2023 19:42:52,273000,-1000.000
12/20/2023 19:42:52,274000,-1000.000
12/20/2023 19:42:52,275000,-1000.000
12/20/2023 19:42:52,276000,-1000.000
12/20/2023 19:42:52,277000,-1000.000
12/20/2023 19:42:52,278000,-1000.000
12/20/2023 19:42:52,279000,-1000.000
12/20/2023 19:42:52,280000,-1000.000
12/20/2023 19:42:52,281000,-1000.000
12/20/2023 19:42:52,282000,-1000.000
12/20/2023 19:42:52,283000,-1000.000
12/20/2023 19:42:52,284000,-1000.000
12/20/2023 19:42:52,285000,-1000.000
12/20/2023 19:42:52,286000,-1000.000
12/20/2023 19:42:52,287000,-1000.000
12/20/2023 19:42:52,288000,-1000.000
12/20/2023 19:42:52,289000,-1000.000
12/20/2023 19:42:52,290000,-1000.000
12/20/2023 19:42:52,291000,-1000.000
12/20/2023 19:42:52,292000,-1000.000
12/20/2023 19:42:52,293000,-1000.000
12/20/2023 19:42:52,294000,-1000.000
12/20/2023 19:42:52,295000,-1000.000
12/20/2023 19:42:52,296000,-1000.000
12/20/2023 19:42:52,297000,-1000.000
12/20/2023 19:42:52,298000,-1000.000
12/20/2023 19:42:52,299000,-1000.000
12/20/2023 19:42:52,300000,-1000.000
12/20/2023 19:42:52,301000,-1000.000
12/20/2023 19:42:52,302000,-1000.000
12/20/2023 19:42:52,303000,-1000.000
12/20/2023 19:42:52,304000,-1000.000
12/20/2023 19:42:52,305000,-1000.000
12/20/2023 19:42:52,306000,-1000.000
12/20/2023 19:42:52,307000,-1000.000
12/20/2023 19:42:52,308000,-1000.000
12/20/2023 19:42:52,309000,-1000.000
12/20/2023 19:42:52,310000,-1000.000
12/20/2023 19:42:52,311000,-1000.000
12/20/2023 19:42:52,312000,-1000.000
12/20/2023 19:42:52,313000,-1000.000
12/20/2023 19:42:52,314000,-1000.000
12/20/2023 19:42:52,315000,-1000.000
12/20/2023 19:42:52,316000,-1000.000
12/20/2023 19:42:52,317000,-1000.000
12/20/2023 19:42:52,318000,-1000.000
12/20/2023 19:42:52,319000,-1000.000
12/20/2023 19:42:52,320000,-1000.000
12/20/2023 19:42:52,321000,-1000.000
12/20/2023 19:42:52,322000,-1000.000
12/20/2023 19:42:52,323000,-1000.000
12/20/2023 19:42:52,324000,-1000.000
12/20/2023 19:42:52,325000,-1000.000
12/20/2023 19:42:52,326000,-1000.000
12/20/2023 19:42:52,327000,-1000.000
12/20/2023 19:42:52,328000,-1000.000
12/20/2023 19:42:52,329000,-1000.000
12/20/2023 19:42:52,330000,-1000.000
12/20/2023 19:42:52,331000,-1000.000
12/20/2023 19:42:52,332000,-1000.000
12/20/2023 19:42:52,333000,-1000.000
12/20/2023 19:42:52,334000,-1000.000
12/20/2023 19:42:52,335000,-1000.000
12/20/2023 19:42:52,336000,-1000.000
12/20/2023 19:42:52,337000,-1000.000
12/20/2023 19:42:52,338000,-1000.000
12/20/2023 19:42:52,339000,-1000.000
12/20/2023 19:42:52,340000,-1000.000
12/20/2023 19:42:52,341000,-1000.000
12/20/2023 19:42:52,342000,-1000.000
12/20/2023 19:42:52,343000,-1000.000
12/20/2023 19:42:52,344000,-1000.000
12/20/2023 19:42:52,345000,-1000.000
12/20/2023 19:42:52,346000,-1000.000
12/20/2023 19:42:52,347000,-1000.000
12/20/2023 19:42:52,348000,-1000.000
12/20/2023 19:42:52,349000,-1000.000
12/20/2023 19:42:52,350000,-1000.000
12/20/2023 19:42:52,351000,-1000.000
12/20/2023 19:42:52,352000,-1000.000
12/20/2023 19:42:52,353000,-1000.000
12/20/2023 19:42:52,354000,-1000.000
12/20/2023 19:42:52,355000,-1000.000
12/20/2023 19:42:52,356000,-1000.000
12/20/2023 19:42:52,357000,-1000.000
12/20/2023 19:42:52,358000,-1000.000
12/20/2023 19:42:52,359000,-1000.000
12/20/2023 19:42:52,360000,-1000.000
12/20/2023 19:42:52,361000,-1000.000
12/20/2023 19:42:52,362000,-1000.000
12/20/2023 19:42:52,363000,-1000.000
12/20/2023 19:42:52,364000,-1000.000
12/20/2023 19:42:52,365000,-1000.000
12/20/2023 19:42:52,366000,-1000.000
