#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,12/21/2023 01:03:56,988000
Sampling Rate,1ms
Data amount,5000
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,""
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
12/21/2023 01:03:58,788000,-1000.000
12/21/2023 01:03:58,789000,-1000.000
12/21/2023 01:03:58,790000,-1000.000
12/21/2023 01:03:58,791000,-1000.000
12/21/2023 01:03:58,792000,-1000.000
12/21/2023 01:03:58,793000,-1000.000
12/21/2023 01:03:58,794000,-1000.000
12/21/2023 01:03:58,795000,-1000.000
12/21/2023 01:03:58,796000,-1000.000
12/21/2023 01:03:58,797000,-1000.000
12/21/2023 01:03:58,798000,-1000.000
12/21/2023 01:03:58,799000,-1000.000
12/21/2023 01:03:58,800000,-1000.000
12/21/2023 01:03:58,801000,-1000.000
12/21/2023 01:03:58,802000,-1000.000
12/21/2023 01:03:58,803000,-1000.000
12/21/2023 01:03:58,804000,-1000.000
12/21/2023 01:03:58,805000,-1000.000
12/21/2023 01:03:58,806000,-1000.000
12/21/2023 01:03:58,807000,-1000.000
12/21/2023 01:03:58,808000,-1000.000
12/21/2023 01:03:58,809000,-1000.000
12/21/2023 01:03:58,810000,-1000.000
12/21/2023 01:03:58,811000,-1000.000
12/21/2023 01:03:58,812000,-1000.000
12/21/2023 01:03:58,813000,-1000.000
12/21/2023 01:03:58,814000,-1000.000
12/21/2023 01:03:58,815000,-1000.000
12/21/2023 01:03:58,816000,-1000.000
12/21/2023 01:03:58,817000,-1000.000
12/21/2023 01:03:58,818000,-1000.000
12/21/2023 01:03:58,819000,-1000.000
12/21/2023 01:03:58,820000,-1000.000
12/21/2023 01:03:58,821000,-1000.000
12/21/2023 01:03:58,822000,-1000.000
12/21/2023 01:03:58,823000,-1000.000
12/21/2023 01:03:58,824000,-1000.000
12/21/2023 01:03:58,825000,-1000.000
12/21/2023 01:03:58,826000,-1000.000
12/21/2023 01:03:58,827000,-1000.000
12/21/2023 01:03:58,828000,-1000.000
12/21/2023 01:03:58,829000,-1000.000
12/21/2023 01:03:58,830000,-1000.000
12/21/2023 01:03:58,831000,-1000.000
12/21/2023 01:03:58,832000,-1000.000
12/21/2023 01:03:58,833000,-1000.000
12/21/2023 01:03:58,834000,-1000.000
12/21/2023 01:03:58,835000,-1000.000
12/21/2023 01:03:58,836000,-1000.000
12/21/2023 01:03:58,837000,-1000.000
12/21/2023 01:03:58,838000,-1000.000
12/21/2023 01:03:58,839000,-1000.000
12/21/2023 01:03:58,840000,-1000.000
12/21/2023 01:03:58,841000,-1000.000
12/21/2023 01:03:58,842000,-1000.000
12/21/2023 01:03:58,843000,-1000.000
12/21/2023 01:03:58,844000,-1000.000
12/21/2023 01:03:58,845000,-1000.000
12/21/2023 01:03:58,846000,-1000.000
12/21/2023 01:03:58,847000,-1000.000
12/21/2023 01:03:58,848000,-1000.000
12/21/2023 01:03:58,849000,-1000.000
12/21/2023 01:03:58,850000,-1000.000
12/21/2023 01:03:58,851000,-1000.000
12/21/2023 01:03:58,852000,-1000.000
12/21/2023 01:03:58,853000,-1000.000
12/21/2023 01:03:58,854000,-1000.000
12/21/2023 01:03:58,855000,-1000.000
12/21/2023 01:03:58,856000,-1000.000
12/21/2023 01:03:58,857000,-1000.000
12/21/2023 01:03:58,858000,-1000.000
12/21/2023 01:03:58,859000,-1000.000
12/21/2023 01:03:58,860000,-1000.000
12/21/2023 01:03:58,861000,-1000.000
12/21/2023 01:03:58,862000,-1000.000
12/21/2023 01:03:58,863000,-1000.000
12/21/2023 01:03:58,864000,-1000.000
12/21/2023 01:03:58,865000,-1000.000
12/21/2023 01:03:58,866000,-1000.000
12/21/2023 01:03:58,867000,-1000.000
12/21/2023 01:03:58,868000,-1000.000
12/21/2023 01:03:58,869000,-1000.000
12/21/2023 01:03:58,870000,-1000.000
12/21/2023 01:03:58,871000,-1000.000
12/21/2023 01:03:58,872000,-1000.000
12/21/2023 01:03:58,873000,-1000.000
12/21/2023 01:03:58,874000,-1000.000
12/21/2023 01:03:58,875000,-1000.000
12/21/2023 01:03:58,876000,-1000.000
12/21/2023 01:03:58,877000,-1000.000
12/21/2023 01:03:58,878000,-1000.000
12/21/2023 01:03:58,879000,-1000.000
12/21/2023 01:03:58,880000,-1000.000
12/21/2023 01:03:58,881000,-1000.000
12/21/2023 01:03:58,882000,-1000.000
12/21/2023 01:03:58,883000,-1000.000
12/21/2023 01:03:58,884000,-1000.000
12/21/2023 01:03:58,885000,-1000.000
12/21/2023 01:03:58,886000,-1000.000
12/21/2023 01:03:58,887000,-1000.000
12/21/2023 01:03:58,888000,-1000.000
12/21/2023 01:03:58,889000,-1000.000
12/21/2023 01:03:58,890000,-1000.000
12/21/2023 01:03:58,891000,-1000.000
12/21/2023 01:03:58,892000,-1000.000
12/21/2023 01:03:58,893000,-1000.000
12/21/2023 01:03:58,894000,-1000.000
12/21/2023 01:03:58,895000,-1000.000
12/21/2023 01:03:58,896000,-1000.000
12/21/2023 01:03:58,897000,-1000.000
12/21/2023 01:03:58,898000,-1000.000
12/21/2023 01:03:58,899000,-1000.000
12/21/2023 01:03:58,900000,-1000.000
12/21/2023 01:03:58,901000,-1000.000
12/21/2023 01:03:58,902000,-1000.000
12/21/2023 01:03:58,903000,-1000.000
12/21/2023 01:03:58,904000,-1000.000
12/21/2023 01:03:58,905000,-1000.000
12/21/2023 01:03:58,906000,-1000.000
12/21/2023 01:03:58,907000,-1000.000
12/21/2023 01:03:58,908000,-1000.000
12/21/2023 01:03:58,909000,-1000.000
12/21/2023 01:03:58,910000,-1000.000
12/21/2023 01:03:58,911000,-1000.000
12/21/2023 01:03:58,912000,-1000.000
12/21/2023 01:03:58,913000,-1000.000
12/21/2023 01:03:58,914000,-1000.000
12/21/2023 01:03:58,915000,-1000.000
12/21/2023 01:03:58,916000,-1000.000
12/21/2023 01:03:58,917000,-1000.000
12/21/2023 01:03:58,918000,-1000.000
12/21/2023 01:03:58,919000,-1000.000
12/21/2023 01:03:58,920000,-1000.000
12/21/2023 01:03:58,921000,-1000.000
12/21/2023 01:03:58,922000,-1000.000
12/21/2023 01:03:58,923000,-1000.000
12/21/2023 01:03:58,924000,-1000.000
12/21/2023 01:03:58,925000,-1000.000
12/21/2023 01:03:58,926000,-1000.000
12/21/2023 01:03:58,927000,-1000.000
12/21/2023 01:03:58,928000,-1000.000
12/21/2023 01:03:58,929000,-1000.000
12/21/2023 01:03:58,930000,-1000.000
12/21/2023 01:03:58,931000,-1000.000
12/21/2023 01:03:58,932000,-1000.000
12/21/2023 01:03:58,933000,-1000.000
12/21/2023 01:03:58,934000,-1000.000
12/21/2023 01:03:58,935000,-1000.000
12/21/2023 01:03:58,936000,-1000.000
12/21/2023 01:03:58,937000,-1000.000
12/21/2023 01:03:58,938000,-1000.000
12/21/2023 01:03:58,939000,-1000.000
12/21/2023 01:03:58,940000,-1000.000
12/21/2023 01:03:58,941000,-1000.000
12/21/2023 01:03:58,942000,-1000.000
12/21/2023 01:03:58,943000,-1000.000
12/21/2023 01:03:58,944000,-1000.000
12/21/2023 01:03:58,945000,-1000.000
12/21/2023 01:03:58,946000,-1000.000
12/21/2023 01:03:58,947000,-1000.000
12/21/2023 01:03:58,948000,-1000.000
12/21/2023 01:03:58,949000,-1000.000
12/21/2023 01:03:58,950000,-1000.000
12/21/2023 01:03:58,951000,-1000.000
12/21/2023 01:03:58,952000,-1000.000
12/21/2023 01:03:58,953000,-1000.000
12/21/2023 01:03:58,954000,-1000.000
12/21/2023 01:03:58,955000,-1000.000
12/21/2023 01:03:58,956000,-1000.000
12/21/2023 01:03:58,957000,-1000.000
12/21/2023 01:03:58,958000,-1000.000
12/21/2023 01:03:58,959000,-1000.000
12/21/2023 01:03:58,960000,-1000.000
12/21/2023 01:03:58,961000,-1000.000
12/21/2023 01:03:58,962000,-1000.000
12/21/2023 01:03:58,963000,-1000.000
12/21/2023 01:03:58,964000,-1000.000
12/21/2023 01:03:58,965000,-1000.000
12/21/2023 01:03:58,966000,-1000.000
12/21/2023 01:03:58,967000,-1000.000
12/21/2023 01:03:58,968000,-1000.000
12/21/2023 01:03:58,969000,-1000.000
12/21/2023 01:03:58,970000,-1000.000
12/21/2023 01:03:58,971000,-1000.000
12/21/2023 01:03:58,972000,-1000.000
12/21/2023 01:03:58,973000,-1000.000
12/21/2023 01:03:58,974000,-1000.000
12/21/2023 01:03:58,975000,-1000.000
12/21/2023 01:03:58,976000,-1000.000
12/21/2023 01:03:58,977000,-1000.000
12/21/2023 01:03:58,978000,-1000.000
12/21/2023 01:03:58,979000,-1000.000
12/21/2023 01:03:58,980000,-1000.000
12/21/2023 01:03:58,981000,-1000.000
12/21/2023 01:03:58,982000,-1000.000
12/21/2023 01:03:58,983000,-1000.000
12/21/2023 01:03:58,984000,-1000.000
12/21/2023 01:03:58,985000,-1000.000
12/21/2023 01:03:58,986000,-1000.000
12/21/2023 01:03:58,987000,-1000.000
12/21/2023 01:03:58,988000,-1000.000
12/21/2023 01:03:58,989000,-1000.000
12/21/2023 01:03:58,990000,-1000.000
12/21/2023 01:03:58,991000,-1000.000
12/21/2023 01:03:58,992000,-1000.000
12/21/2023 01:03:58,993000,-1000.000
12/21/2023 01:03:58,994000,-1000.000
12/21/2023 01:03:58,995000,-1000.000
12/21/2023 01:03:58,996000,-1000.000
12/21/2023 01:03:58,997000,-1000.000
12/21/2023 01:03:58,998000,-1000.000
12/21/2023 01:03:58,999000,-1000.000
12/21/2023 01:03:59,000000,-1000.000
12/21/2023 01:03:59,001000,-1000.000
12/21/2023 01:03:59,002000,-1000.000
12/21/2023 01:03:59,003000,-1000.000
12/21/2023 01:03:59,004000,-1000.000
12/21/2023 01:03:59,005000,-1000.000
12/21/2023 01:03:59,006000,-1000.000
12/21/2023 01:03:59,007000,-1000.000
12/21/2023 01:03:59,008000,-1000.000
12/21/2023 01:03:59,009000,-1000.000
12/21/2023 01:03:59,010000,-1000.000
12/21/2023 01:03:59,011000,-1000.000
12/21/2023 01:03:59,012000,-1000.000
12/21/2023 01:03:59,013000,-1000.000
12/21/2023 01:03:59,014000,-1000.000
12/21/2023 01:03:59,015000,-1000.000
12/21/2023 01:03:59,016000,-1000.000
12/21/2023 01:03:59,017000,-1000.000
12/21/2023 01:03:59,018000,-1000.000
12/21/2023 01:03:59,019000,-1000.000
12/21/2023 01:03:59,020000,-1000.000
12/21/2023 01:03:59,021000,-1000.000
12/21/2023 01:03:59,022000,-1000.000
12/21/2023 01:03:59,023000,-1000.000
12/21/2023 01:03:59,024000,-1000.000
12/21/2023 01:03:59,025000,-1000.000
12/21/2023 01:03:59,026000,-1000.000
12/21/2023 01:03:59,027000,-1000.000
12/21/2023 01:03:59,028000,-1000.000
12/21/2023 01:03:59,029000,-1000.000
12/21/2023 01:03:59,030000,-1000.000
12/21/2023 01:03:59,031000,-1000.000
12/21/2023 01:03:59,032000,-1000.000
12/21/2023 01:03:59,033000,-1000.000
12/21/2023 01:03:59,034000,-1000.000
12/21/2023 01:03:59,035000,-1000.000
12/21/2023 01:03:59,036000,-1000.000
12/21/2023 01:03:59,037000,-1000.000
12/21/2023 01:03:59,038000,-1000.000
12/21/2023 01:03:59,039000,-1000.000
12/21/2023 01:03:59,040000,-1000.000
12/21/2023 01:03:59,041000,-1000.000
12/21/2023 01:03:59,042000,-1000.000
12/21/2023 01:03:59,043000,-1000.000
12/21/2023 01:03:59,044000,-1000.000
12/21/2023 01:03:59,045000,-1000.000
12/21/2023 01:03:59,046000,-1000.000
12/21/2023 01:03:59,047000,-1000.000
12/21/2023 01:03:59,048000,-1000.000
12/21/2023 01:03:59,049000,-1000.000
12/21/2023 01:03:59,050000,-1000.000
12/21/2023 01:03:59,051000,-1000.000
12/21/2023 01:03:59,052000,-1000.000
12/21/2023 01:03:59,053000,-1000.000
12/21/2023 01:03:59,054000,-1000.000
12/21/2023 01:03:59,055000,-1000.000
12/21/2023 01:03:59,056000,-1000.000
12/21/2023 01:03:59,057000,-1000.000
12/21/2023 01:03:59,058000,-1000.000
12/21/2023 01:03:59,059000,-1000.000
12/21/2023 01:03:59,060000,-1000.000
12/21/2023 01:03:59,061000,-1000.000
12/21/2023 01:03:59,062000,-1000.000
12/21/2023 01:03:59,063000,-1000.000
12/21/2023 01:03:59,064000,-1000.000
12/21/2023 01:03:59,065000,-1000.000
12/21/2023 01:03:59,066000,-1000.000
12/21/2023 01:03:59,067000,-1000.000
12/21/2023 01:03:59,068000,-1000.000
12/21/2023 01:03:59,069000,-1000.000
12/21/2023 01:03:59,070000,-1000.000
12/21/2023 01:03:59,071000,-1000.000
