#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,12/21/2023 21:29:49,044000
Sampling Rate,1ms
Data amount,5001
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,""
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
12/21/2023 21:29:50,344000,-1000.000
12/21/2023 21:29:50,345000,-1000.000
12/21/2023 21:29:50,346000,-1000.000
12/21/2023 21:29:50,347000,-1000.000
12/21/2023 21:29:50,348000,-1000.000
12/21/2023 21:29:50,349000,-1000.000
12/21/2023 21:29:50,350000,-1000.000
12/21/2023 21:29:50,351000,-1000.000
12/21/2023 21:29:50,352000,-1000.000
12/21/2023 21:29:50,353000,-1000.000
12/21/2023 21:29:50,354000,-1000.000
12/21/2023 21:29:50,355000,-1000.000
12/21/2023 21:29:50,356000,-1000.000
12/21/2023 21:29:50,357000,-1000.000
12/21/2023 21:29:50,358000,-1000.000
12/21/2023 21:29:50,359000,-1000.000
12/21/2023 21:29:50,360000,-1000.000
12/21/2023 21:29:50,361000,-1000.000
12/21/2023 21:29:50,362000,-1000.000
12/21/2023 21:29:50,363000,-1000.000
12/21/2023 21:29:50,364000,-1000.000
12/21/2023 21:29:50,365000,-1000.000
12/21/2023 21:29:50,366000,-1000.000
12/21/2023 21:29:50,367000,-1000.000
12/21/2023 21:29:50,368000,-1000.000
12/21/2023 21:29:50,369000,-1000.000
12/21/2023 21:29:50,370000,-1000.000
12/21/2023 21:29:50,371000,-1000.000
12/21/2023 21:29:50,372000,-1000.000
12/21/2023 21:29:50,373000,-1000.000
12/21/2023 21:29:50,374000,-1000.000
12/21/2023 21:29:50,375000,-1000.000
12/21/2023 21:29:50,376000,-1000.000
12/21/2023 21:29:50,377000,-1000.000
12/21/2023 21:29:50,378000,-1000.000
12/21/2023 21:29:50,379000,-1000.000
12/21/2023 21:29:50,380000,-1000.000
12/21/2023 21:29:50,381000,-1000.000
12/21/2023 21:29:50,382000,-1000.000
12/21/2023 21:29:50,383000,-1000.000
12/21/2023 21:29:50,384000,-1000.000
12/21/2023 21:29:50,385000,-1000.000
12/21/2023 21:29:50,386000,-1000.000
12/21/2023 21:29:50,387000,-1000.000
12/21/2023 21:29:50,388000,-1000.000
12/21/2023 21:29:50,389000,-1000.000
12/21/2023 21:29:50,390000,-1000.000
12/21/2023 21:29:50,391000,-1000.000
12/21/2023 21:29:50,392000,-1000.000
12/21/2023 21:29:50,393000,-1000.000
12/21/2023 21:29:50,394000,-1000.000
12/21/2023 21:29:50,395000,-1000.000
12/21/2023 21:29:50,396000,-1000.000
12/21/2023 21:29:50,397000,-1000.000
12/21/2023 21:29:50,398000,-1000.000
12/21/2023 21:29:50,399000,-1000.000
12/21/2023 21:29:50,400000,-1000.000
12/21/2023 21:29:50,401000,-1000.000
12/21/2023 21:29:50,402000,-1000.000
12/21/2023 21:29:50,403000,-1000.000
12/21/2023 21:29:50,404000,-1000.000
12/21/2023 21:29:50,405000,-1000.000
12/21/2023 21:29:50,406000,-1000.000
12/21/2023 21:29:50,407000,-1000.000
12/21/2023 21:29:50,408000,-1000.000
12/21/2023 21:29:50,409000,-1000.000
12/21/2023 21:29:50,410000,-1000.000
12/21/2023 21:29:50,411000,-1000.000
12/21/2023 21:29:50,412000,-1000.000
12/21/2023 21:29:50,413000,-1000.000
12/21/2023 21:29:50,414000,-1000.000
12/21/2023 21:29:50,415000,-1000.000
12/21/2023 21:29:50,416000,-1000.000
12/21/2023 21:29:50,417000,-1000.000
12/21/2023 21:29:50,418000,-1000.000
12/21/2023 21:29:50,419000,-1000.000
12/21/2023 21:29:50,420000,-1000.000
12/21/2023 21:29:50,421000,-1000.000
12/21/2023 21:29:50,422000,-1000.000
12/21/2023 21:29:50,423000,-1000.000
12/21/2023 21:29:50,424000,-1000.000
12/21/2023 21:29:50,425000,-1000.000
12/21/2023 21:29:50,426000,-1000.000
12/21/2023 21:29:50,427000,-1000.000
12/21/2023 21:29:50,428000,-1000.000
12/21/2023 21:29:50,429000,-1000.000
12/21/2023 21:29:50,430000,-1000.000
12/21/2023 21:29:50,431000,-1000.000
12/21/2023 21:29:50,432000,-1000.000
12/21/2023 21:29:50,433000,-1000.000
12/21/2023 21:29:50,434000,-1000.000
12/21/2023 21:29:50,435000,-1000.000
12/21/2023 21:29:50,436000,-1000.000
12/21/2023 21:29:50,437000,-1000.000
12/21/2023 21:29:50,438000,-1000.000
12/21/2023 21:29:50,439000,-1000.000
12/21/2023 21:29:50,440000,-1000.000
12/21/2023 21:29:50,441000,-1000.000
12/21/2023 21:29:50,442000,-1000.000
12/21/2023 21:29:50,443000,-1000.000
12/21/2023 21:29:50,444000,-1000.000
12/21/2023 21:29:50,445000,-1000.000
12/21/2023 21:29:50,446000,-1000.000
12/21/2023 21:29:50,447000,-1000.000
12/21/2023 21:29:50,448000,-1000.000
12/21/2023 21:29:50,449000,-1000.000
12/21/2023 21:29:50,450000,-1000.000
12/21/2023 21:29:50,451000,-1000.000
12/21/2023 21:29:50,452000,-1000.000
12/21/2023 21:29:50,453000,-1000.000
12/21/2023 21:29:50,454000,-1000.000
12/21/2023 21:29:50,455000,-1000.000
12/21/2023 21:29:50,456000,-1000.000
12/21/2023 21:29:50,457000,-1000.000
12/21/2023 21:29:50,458000,-1000.000
12/21/2023 21:29:50,459000,-1000.000
12/21/2023 21:29:50,460000,-1000.000
12/21/2023 21:29:50,461000,-1000.000
12/21/2023 21:29:50,462000,-1000.000
12/21/2023 21:29:50,463000,-1000.000
12/21/2023 21:29:50,464000,-1000.000
12/21/2023 21:29:50,465000,-1000.000
12/21/2023 21:29:50,466000,-1000.000
12/21/2023 21:29:50,467000,-1000.000
12/21/2023 21:29:50,468000,-1000.000
12/21/2023 21:29:50,469000,-1000.000
12/21/2023 21:29:50,470000,-1000.000
12/21/2023 21:29:50,471000,-1000.000
12/21/2023 21:29:50,472000,-1000.000
12/21/2023 21:29:50,473000,-1000.000
12/21/2023 21:29:50,474000,-1000.000
12/21/2023 21:29:50,475000,-1000.000
12/21/2023 21:29:50,476000,-1000.000
12/21/2023 21:29:50,477000,-1000.000
12/21/2023 21:29:50,478000,-1000.000
12/21/2023 21:29:50,479000,-1000.000
12/21/2023 21:29:50,480000,-1000.000
12/21/2023 21:29:50,481000,-1000.000
12/21/2023 21:29:50,482000,-1000.000
12/21/2023 21:29:50,483000,-1000.000
12/21/2023 21:29:50,484000,-1000.000
12/21/2023 21:29:50,485000,-1000.000
12/21/2023 21:29:50,486000,-1000.000
12/21/2023 21:29:50,487000,-1000.000
12/21/2023 21:29:50,488000,-1000.000
12/21/2023 21:29:50,489000,-1000.000
12/21/2023 21:29:50,490000,-1000.000
12/21/2023 21:29:50,491000,-1000.000
12/21/2023 21:29:50,492000,-1000.000
12/21/2023 21:29:50,493000,-1000.000
12/21/2023 21:29:50,494000,-1000.000
12/21/2023 21:29:50,495000,-1000.000
12/21/2023 21:29:50,496000,-1000.000
12/21/2023 21:29:50,497000,-1000.000
12/21/2023 21:29:50,498000,-1000.000
12/21/2023 21:29:50,499000,-1000.000
12/21/2023 21:29:50,500000,-1000.000
12/21/2023 21:29:50,501000,-1000.000
12/21/2023 21:29:50,502000,-1000.000
12/21/2023 21:29:50,503000,-1000.000
12/21/2023 21:29:50,504000,-1000.000
12/21/2023 21:29:50,505000,-1000.000
12/21/2023 21:29:50,506000,-1000.000
12/21/2023 21:29:50,507000,-1000.000
12/21/2023 21:29:50,508000,-1000.000
12/21/2023 21:29:50,509000,-1000.000
12/21/2023 21:29:50,510000,-1000.000
12/21/2023 21:29:50,511000,-1000.000
12/21/2023 21:29:50,512000,-1000.000
12/21/2023 21:29:50,513000,-1000.000
12/21/2023 21:29:50,514000,-1000.000
12/21/2023 21:29:50,515000,-1000.000
12/21/2023 21:29:50,516000,-1000.000
12/21/2023 21:29:50,517000,-1000.000
12/21/2023 21:29:50,518000,-1000.000
12/21/2023 21:29:50,519000,-1000.000
12/21/2023 21:29:50,520000,-1000.000
12/21/2023 21:29:50,521000,-1000.000
12/21/2023 21:29:50,522000,-1000.000
12/21/2023 21:29:50,523000,-1000.000
12/21/2023 21:29:50,524000,-1000.000
12/21/2023 21:29:50,525000,-1000.000
12/21/2023 21:29:50,526000,-1000.000
12/21/2023 21:29:50,527000,-1000.000
12/21/2023 21:29:50,528000,-1000.000
12/21/2023 21:29:50,529000,-1000.000
12/21/2023 21:29:50,530000,-1000.000
12/21/2023 21:29:50,531000,-1000.000
12/21/2023 21:29:50,532000,-1000.000
12/21/2023 21:29:50,533000,-1000.000
12/21/2023 21:29:50,534000,-1000.000
12/21/2023 21:29:50,535000,-1000.000
12/21/2023 21:29:50,536000,-1000.000
12/21/2023 21:29:50,537000,-1000.000
12/21/2023 21:29:50,538000,-1000.000
12/21/2023 21:29:50,539000,-1000.000
12/21/2023 21:29:50,540000,-1000.000
12/21/2023 21:29:50,541000,-1000.000
12/21/2023 21:29:50,542000,-1000.000
12/21/2023 21:29:50,543000,-1000.000
12/21/2023 21:29:50,544000,-1000.000
12/21/2023 21:29:50,545000,-1000.000
12/21/2023 21:29:50,546000,-1000.000
12/21/2023 21:29:50,547000,-1000.000
12/21/2023 21:29:50,548000,-1000.000
12/21/2023 21:29:50,549000,-1000.000
12/21/2023 21:29:50,550000,-1000.000
12/21/2023 21:29:50,551000,-1000.000
12/21/2023 21:29:50,552000,-1000.000
12/21/2023 21:29:50,553000,-1000.000
12/21/2023 21:29:50,554000,-1000.000
12/21/2023 21:29:50,555000,-1000.000
12/21/2023 21:29:50,556000,-1000.000
