#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,11/20/2023 21:44:13,208000
Sampling Rate,1ms
Data amount,10000
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,"mm"
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
11/20/2023 21:44:16,908000,-1000.000
11/20/2023 21:44:16,909000,-1000.000
11/20/2023 21:44:16,910000,-1000.000
11/20/2023 21:44:16,911000,-1000.000
11/20/2023 21:44:16,912000,-1000.000
11/20/2023 21:44:16,913000,-1000.000
11/20/2023 21:44:16,914000,-1000.000
11/20/2023 21:44:16,915000,-1000.000
11/20/2023 21:44:16,916000,-1000.000
11/20/2023 21:44:16,917000,-1000.000
11/20/2023 21:44:16,918000,-1000.000
11/20/2023 21:44:16,919000,-1000.000
11/20/2023 21:44:16,920000,-1000.000
11/20/2023 21:44:16,921000,-1000.000
11/20/2023 21:44:16,922000,-1000.000
11/20/2023 21:44:16,923000,-1000.000
11/20/2023 21:44:16,924000,-1000.000
11/20/2023 21:44:16,925000,-1000.000
11/20/2023 21:44:16,926000,-1000.000
11/20/2023 21:44:16,927000,-1000.000
11/20/2023 21:44:16,928000,-1000.000
11/20/2023 21:44:16,929000,-1000.000
11/20/2023 21:44:16,930000,-1000.000
11/20/2023 21:44:16,931000,-1000.000
11/20/2023 21:44:16,932000,-1000.000
11/20/2023 21:44:16,933000,-1000.000
11/20/2023 21:44:16,934000,-1000.000
11/20/2023 21:44:16,935000,-1000.000
11/20/2023 21:44:16,936000,-1000.000
11/20/2023 21:44:16,937000,-1000.000
11/20/2023 21:44:16,938000,-1000.000
11/20/2023 21:44:16,939000,-1000.000
11/20/2023 21:44:16,940000,-1000.000
11/20/2023 21:44:16,941000,-1000.000
11/20/2023 21:44:16,942000,-1000.000
11/20/2023 21:44:16,943000,-1000.000
11/20/2023 21:44:16,944000,-1000.000
11/20/2023 21:44:16,945000,-1000.000
11/20/2023 21:44:16,946000,-1000.000
11/20/2023 21:44:16,947000,-1000.000
11/20/2023 21:44:16,948000,-1000.000
11/20/2023 21:44:16,949000,-1000.000
11/20/2023 21:44:16,950000,-1000.000
11/20/2023 21:44:16,951000,-1000.000
11/20/2023 21:44:16,952000,-1000.000
11/20/2023 21:44:16,953000,-1000.000
11/20/2023 21:44:16,954000,-1000.000
11/20/2023 21:44:16,955000,-1000.000
11/20/2023 21:44:16,956000,-1000.000
11/20/2023 21:44:16,957000,-1000.000
11/20/2023 21:44:16,958000,-1000.000
11/20/2023 21:44:16,959000,-1000.000
11/20/2023 21:44:16,960000,-1000.000
11/20/2023 21:44:16,961000,-1000.000
11/20/2023 21:44:16,962000,-1000.000
11/20/2023 21:44:16,963000,-1000.000
11/20/2023 21:44:16,964000,-1000.000
11/20/2023 21:44:16,965000,-1000.000
11/20/2023 21:44:16,966000,-1000.000
11/20/2023 21:44:16,967000,-1000.000
11/20/2023 21:44:16,968000,-1000.000
11/20/2023 21:44:16,969000,-1000.000
11/20/2023 21:44:16,970000,-1000.000
11/20/2023 21:44:16,971000,-1000.000
11/20/2023 21:44:16,972000,-1000.000
11/20/2023 21:44:16,973000,-1000.000
11/20/2023 21:44:16,974000,-1000.000
11/20/2023 21:44:16,975000,-1000.000
11/20/2023 21:44:16,976000,-1000.000
11/20/2023 21:44:16,977000,-1000.000
11/20/2023 21:44:16,978000,-1000.000
11/20/2023 21:44:16,979000,-1000.000
11/20/2023 21:44:16,980000,-1000.000
11/20/2023 21:44:16,981000,-1000.000
11/20/2023 21:44:16,982000,-1000.000
11/20/2023 21:44:16,983000,-1000.000
11/20/2023 21:44:16,984000,-1000.000
11/20/2023 21:44:16,985000,-1000.000
11/20/2023 21:44:16,986000,-1000.000
11/20/2023 21:44:16,987000,-1000.000
11/20/2023 21:44:16,988000,-1000.000
11/20/2023 21:44:16,989000,-1000.000
11/20/2023 21:44:16,990000,-1000.000
11/20/2023 21:44:16,991000,-1000.000
11/20/2023 21:44:16,992000,-1000.000
11/20/2023 21:44:16,993000,-1000.000
11/20/2023 21:44:16,994000,-1000.000
11/20/2023 21:44:16,995000,-1000.000
11/20/2023 21:44:16,996000,-1000.000
11/20/2023 21:44:16,997000,-1000.000
11/20/2023 21:44:16,998000,-1000.000
11/20/2023 21:44:16,999000,-1000.000
11/20/2023 21:44:17,000000,-1000.000
11/20/2023 21:44:17,001000,-1000.000
11/20/2023 21:44:17,002000,-1000.000
11/20/2023 21:44:17,003000,-1000.000
11/20/2023 21:44:17,004000,-1000.000
11/20/2023 21:44:17,005000,-1000.000
11/20/2023 21:44:17,006000,-1000.000
11/20/2023 21:44:17,007000,-1000.000
11/20/2023 21:44:17,008000,-1000.000
11/20/2023 21:44:17,009000,-1000.000
11/20/2023 21:44:17,010000,-1000.000
11/20/2023 21:44:17,011000,-1000.000
11/20/2023 21:44:17,012000,-1000.000
11/20/2023 21:44:17,013000,-1000.000
11/20/2023 21:44:17,014000,-1000.000
11/20/2023 21:44:17,015000,-1000.000
11/20/2023 21:44:17,016000,-1000.000
11/20/2023 21:44:17,017000,-1000.000
11/20/2023 21:44:17,018000,-1000.000
11/20/2023 21:44:17,019000,-1000.000
11/20/2023 21:44:17,020000,-1000.000
11/20/2023 21:44:17,021000,-1000.000
11/20/2023 21:44:17,022000,-1000.000
11/20/2023 21:44:17,023000,-1000.000
11/20/2023 21:44:17,024000,-1000.000
11/20/2023 21:44:17,025000,-1000.000
11/20/2023 21:44:17,026000,-1000.000
11/20/2023 21:44:17,027000,-1000.000
11/20/2023 21:44:17,028000,-1000.000
11/20/2023 21:44:17,029000,-1000.000
11/20/2023 21:44:17,030000,-1000.000
11/20/2023 21:44:17,031000,-1000.000
11/20/2023 21:44:17,032000,-1000.000
11/20/2023 21:44:17,033000,-1000.000
11/20/2023 21:44:17,034000,-1000.000
11/20/2023 21:44:17,035000,-1000.000
11/20/2023 21:44:17,036000,-1000.000
11/20/2023 21:44:17,037000,-1000.000
11/20/2023 21:44:17,038000,-1000.000
11/20/2023 21:44:17,039000,-1000.000
11/20/2023 21:44:17,040000,-1000.000
11/20/2023 21:44:17,041000,-1000.000
11/20/2023 21:44:17,042000,-1000.000
11/20/2023 21:44:17,043000,-1000.000
11/20/2023 21:44:17,044000,-1000.000
11/20/2023 21:44:17,045000,-1000.000
11/20/2023 21:44:17,046000,-1000.000
11/20/2023 21:44:17,047000,-1000.000
11/20/2023 21:44:17,048000,-1000.000
11/20/2023 21:44:17,049000,-1000.000
11/20/2023 21:44:17,050000,-1000.000
11/20/2023 21:44:17,051000,-1000.000
11/20/2023 21:44:17,052000,-1000.000
11/20/2023 21:44:17,053000,-1000.000
11/20/2023 21:44:17,054000,-1000.000
11/20/2023 21:44:17,055000,-1000.000
11/20/2023 21:44:17,056000,-1000.000
11/20/2023 21:44:17,057000,-1000.000
11/20/2023 21:44:17,058000,-1000.000
11/20/2023 21:44:17,059000,-1000.000
11/20/2023 21:44:17,060000,-1000.000
11/20/2023 21:44:17,061000,-1000.000
11/20/2023 21:44:17,062000,-1000.000
11/20/2023 21:44:17,063000,-1000.000
11/20/2023 21:44:17,064000,-1000.000
11/20/2023 21:44:17,065000,-1000.000
11/20/2023 21:44:17,066000,-1000.000
11/20/2023 21:44:17,067000,-1000.000
11/20/2023 21:44:17,068000,-1000.000
11/20/2023 21:44:17,069000,-1000.000
11/20/2023 21:44:17,070000,-1000.000
11/20/2023 21:44:17,071000,-1000.000
11/20/2023 21:44:17,072000,-1000.000
11/20/2023 21:44:17,073000,-1000.000
11/20/2023 21:44:17,074000,-1000.000
11/20/2023 21:44:17,075000,-1000.000
11/20/2023 21:44:17,076000,-1000.000
11/20/2023 21:44:17,077000,-1000.000
11/20/2023 21:44:17,078000,-1000.000
11/20/2023 21:44:17,079000,-1000.000
11/20/2023 21:44:17,080000,-1000.000
11/20/2023 21:44:17,081000,-1000.000
11/20/2023 21:44:17,082000,-1000.000
11/20/2023 21:44:17,083000,-1000.000
11/20/2023 21:44:17,084000,-1000.000
11/20/2023 21:44:17,085000,-1000.000
11/20/2023 21:44:17,086000,-1000.000
11/20/2023 21:44:17,087000,-1000.000
11/20/2023 21:44:17,088000,-1000.000
11/20/2023 21:44:17,089000,-1000.000
11/20/2023 21:44:17,090000,-1000.000
11/20/2023 21:44:17,091000,-1000.000
11/20/2023 21:44:17,092000,-1000.000
11/20/2023 21:44:17,093000,-1000.000
11/20/2023 21:44:17,094000,-1000.000
11/20/2023 21:44:17,095000,-1000.000
11/20/2023 21:44:17,096000,-1000.000
11/20/2023 21:44:17,097000,-1000.000
11/20/2023 21:44:17,098000,-1000.000
11/20/2023 21:44:17,099000,-1000.000
11/20/2023 21:44:17,100000,-1000.000
11/20/2023 21:44:17,101000,-1000.000
11/20/2023 21:44:17,102000,-1000.000
11/20/2023 21:44:17,103000,-1000.000
11/20/2023 21:44:17,104000,-1000.000
