#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,12/21/2023 19:07:17,792000
Sampling Rate,1ms
Data amount,5001
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,""
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
12/21/2023 19:07:19,592000,-1000.000
12/21/2023 19:07:19,593000,-1000.000
12/21/2023 19:07:19,594000,-1000.000
12/21/2023 19:07:19,595000,-1000.000
12/21/2023 19:07:19,596000,-1000.000
12/21/2023 19:07:19,597000,-1000.000
12/21/2023 19:07:19,598000,-1000.000
12/21/2023 19:07:19,599000,-1000.000
12/21/2023 19:07:19,600000,-1000.000
12/21/2023 19:07:19,601000,-1000.000
12/21/2023 19:07:19,602000,-1000.000
12/21/2023 19:07:19,603000,-1000.000
12/21/2023 19:07:19,604000,-1000.000
12/21/2023 19:07:19,605000,-1000.000
12/21/2023 19:07:19,606000,-1000.000
12/21/2023 19:07:19,607000,-1000.000
12/21/2023 19:07:19,608000,-1000.000
12/21/2023 19:07:19,609000,-1000.000
12/21/2023 19:07:19,610000,-1000.000
12/21/2023 19:07:19,611000,-1000.000
12/21/2023 19:07:19,612000,-1000.000
12/21/2023 19:07:19,613000,-1000.000
12/21/2023 19:07:19,614000,-1000.000
12/21/2023 19:07:19,615000,-1000.000
12/21/2023 19:07:19,616000,-1000.000
12/21/2023 19:07:19,617000,-1000.000
12/21/2023 19:07:19,618000,-1000.000
12/21/2023 19:07:19,619000,-1000.000
12/21/2023 19:07:19,620000,-1000.000
12/21/2023 19:07:19,621000,-1000.000
12/21/2023 19:07:19,622000,-1000.000
12/21/2023 19:07:19,623000,-1000.000
12/21/2023 19:07:19,624000,-1000.000
12/21/2023 19:07:19,625000,-1000.000
12/21/2023 19:07:19,626000,-1000.000
12/21/2023 19:07:19,627000,-1000.000
12/21/2023 19:07:19,628000,-1000.000
12/21/2023 19:07:19,629000,-1000.000
12/21/2023 19:07:19,630000,-1000.000
12/21/2023 19:07:19,631000,-1000.000
12/21/2023 19:07:19,632000,-1000.000
12/21/2023 19:07:19,633000,-1000.000
12/21/2023 19:07:19,634000,-1000.000
12/21/2023 19:07:19,635000,-1000.000
12/21/2023 19:07:19,636000,-1000.000
12/21/2023 19:07:19,637000,-1000.000
12/21/2023 19:07:19,638000,-1000.000
12/21/2023 19:07:19,639000,-1000.000
12/21/2023 19:07:19,640000,-1000.000
12/21/2023 19:07:19,641000,-1000.000
12/21/2023 19:07:19,642000,-1000.000
12/21/2023 19:07:19,643000,-1000.000
12/21/2023 19:07:19,644000,-1000.000
12/21/2023 19:07:19,645000,-1000.000
12/21/2023 19:07:19,646000,-1000.000
12/21/2023 19:07:19,647000,-1000.000
12/21/2023 19:07:19,648000,-1000.000
12/21/2023 19:07:19,649000,-1000.000
12/21/2023 19:07:19,650000,-1000.000
12/21/2023 19:07:19,651000,-1000.000
12/21/2023 19:07:19,652000,-1000.000
12/21/2023 19:07:19,653000,-1000.000
12/21/2023 19:07:19,654000,-1000.000
12/21/2023 19:07:19,655000,-1000.000
12/21/2023 19:07:19,656000,-1000.000
12/21/2023 19:07:19,657000,-1000.000
12/21/2023 19:07:19,658000,-1000.000
12/21/2023 19:07:19,659000,-1000.000
12/21/2023 19:07:19,660000,-1000.000
12/21/2023 19:07:19,661000,-1000.000
12/21/2023 19:07:19,662000,-1000.000
12/21/2023 19:07:19,663000,-1000.000
12/21/2023 19:07:19,664000,-1000.000
12/21/2023 19:07:19,665000,-1000.000
12/21/2023 19:07:19,666000,-1000.000
12/21/2023 19:07:19,667000,-1000.000
12/21/2023 19:07:19,668000,-1000.000
12/21/2023 19:07:19,669000,-1000.000
12/21/2023 19:07:19,670000,-1000.000
12/21/2023 19:07:19,671000,-1000.000
12/21/2023 19:07:19,672000,-1000.000
12/21/2023 19:07:19,673000,-1000.000
12/21/2023 19:07:19,674000,-1000.000
12/21/2023 19:07:19,675000,-1000.000
12/21/2023 19:07:19,676000,-1000.000
12/21/2023 19:07:19,677000,-1000.000
12/21/2023 19:07:19,678000,-1000.000
12/21/2023 19:07:19,679000,-1000.000
12/21/2023 19:07:19,680000,-1000.000
12/21/2023 19:07:19,681000,-1000.000
12/21/2023 19:07:19,682000,-1000.000
12/21/2023 19:07:19,683000,-1000.000
12/21/2023 19:07:19,684000,-1000.000
12/21/2023 19:07:19,685000,-1000.000
12/21/2023 19:07:19,686000,-1000.000
12/21/2023 19:07:19,687000,-1000.000
12/21/2023 19:07:19,688000,-1000.000
12/21/2023 19:07:19,689000,-1000.000
12/21/2023 19:07:19,690000,-1000.000
12/21/2023 19:07:19,691000,-1000.000
12/21/2023 19:07:19,692000,-1000.000
12/21/2023 19:07:19,693000,-1000.000
12/21/2023 19:07:19,694000,-1000.000
12/21/2023 19:07:19,695000,-1000.000
12/21/2023 19:07:19,696000,-1000.000
12/21/2023 19:07:19,697000,-1000.000
12/21/2023 19:07:19,698000,-1000.000
