#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,12/21/2023 18:33:32,851000
Sampling Rate,1ms
Data amount,5001
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01
Waveform Name,,"LK-G5000 series"
Input,,LK-G5000 series
Unit,,""
Function,,
Hold,,***
Edge Trigger,,Not Used
Trig level,,
Hysteresis,,
Smoothing,,OFF
No. of Points,,
Scaling,,OFF
Acquired value 1,,
Acquired value 2,,
Displayed value 1,,
Displayed value 2,,
Coupling,,
SensorType,,
Low-pass filter,,
High-pass filter,,
Sensitive,,
Basic unit,,
Polarity,,
Threshold,,
Hysteresis,,
Divider,,

#EndHeader,Date/Time (µs),(1)EN-CH01
12/21/2023 18:33:48,751000,-1000.000
12/21/2023 18:33:48,752000,-1000.000
12/21/2023 18:33:48,753000,-1000.000
12/21/2023 18:33:48,754000,-1000.000
12/21/2023 18:33:48,755000,-1000.000
12/21/2023 18:33:48,756000,-1000.000
12/21/2023 18:33:48,757000,-1000.000
12/21/2023 18:33:48,758000,-1000.000
12/21/2023 18:33:48,759000,-1000.000
12/21/2023 18:33:48,760000,-1000.000
12/21/2023 18:33:48,761000,-1000.000
12/21/2023 18:33:48,762000,-1000.000
12/21/2023 18:33:48,763000,-1000.000
12/21/2023 18:33:48,764000,-1000.000
12/21/2023 18:33:48,765000,-1000.000
12/21/2023 18:33:48,766000,-1000.000
12/21/2023 18:33:48,767000,-1000.000
12/21/2023 18:33:48,768000,-1000.000
12/21/2023 18:33:48,769000,-1000.000
12/21/2023 18:33:48,770000,-1000.000
12/21/2023 18:33:48,771000,-1000.000
12/21/2023 18:33:48,772000,-1000.000
12/21/2023 18:33:48,773000,-1000.000
12/21/2023 18:33:48,774000,-1000.000
12/21/2023 18:33:48,775000,-1000.000
12/21/2023 18:33:48,776000,-1000.000
12/21/2023 18:33:48,777000,-1000.000
12/21/2023 18:33:48,778000,-1000.000
12/21/2023 18:33:48,779000,-1000.000
12/21/2023 18:33:48,780000,-1000.000
12/21/2023 18:33:48,781000,-1000.000
12/21/2023 18:33:48,782000,-1000.000
12/21/2023 18:33:48,783000,-1000.000
12/21/2023 18:33:48,784000,-1000.000
12/21/2023 18:33:48,785000,-1000.000
12/21/2023 18:33:48,786000,-1000.000
12/21/2023 18:33:48,787000,-1000.000
12/21/2023 18:33:48,788000,-1000.000
12/21/2023 18:33:48,789000,-1000.000
12/21/2023 18:33:48,790000,-1000.000
12/21/2023 18:33:48,791000,-1000.000
12/21/2023 18:33:48,792000,-1000.000
12/21/2023 18:33:48,793000,-1000.000
12/21/2023 18:33:48,794000,-1000.000
12/21/2023 18:33:48,795000,-1000.000
12/21/2023 18:33:48,796000,-1000.000
12/21/2023 18:33:48,797000,-1000.000
12/21/2023 18:33:48,798000,-1000.000
12/21/2023 18:33:48,799000,-1000.000
12/21/2023 18:33:48,800000,-1000.000
12/21/2023 18:33:48,801000,-1000.000
12/21/2023 18:33:48,802000,-1000.000
12/21/2023 18:33:48,803000,-1000.000
12/21/2023 18:33:48,804000,-1000.000
12/21/2023 18:33:48,805000,-1000.000
12/21/2023 18:33:48,806000,-1000.000
12/21/2023 18:33:48,807000,-1000.000
12/21/2023 18:33:48,808000,-1000.000
12/21/2023 18:33:48,809000,-1000.000
12/21/2023 18:33:48,810000,-1000.000
12/21/2023 18:33:48,811000,-1000.000
12/21/2023 18:33:48,812000,-1000.000
12/21/2023 18:33:48,813000,-1000.000
12/21/2023 18:33:48,814000,-1000.000
12/21/2023 18:33:48,815000,-1000.000
12/21/2023 18:33:48,816000,-1000.000
12/21/2023 18:33:48,817000,-1000.000
12/21/2023 18:33:48,818000,-1000.000
12/21/2023 18:33:48,819000,-1000.000
12/21/2023 18:33:48,820000,-1000.000
12/21/2023 18:33:48,821000,-1000.000
12/21/2023 18:33:48,822000,-1000.000
12/21/2023 18:33:48,823000,-1000.000
12/21/2023 18:33:48,824000,-1000.000
12/21/2023 18:33:48,825000,-1000.000
12/21/2023 18:33:48,826000,-1000.000
12/21/2023 18:33:48,827000,-1000.000
12/21/2023 18:33:48,828000,-1000.000
12/21/2023 18:33:48,829000,-1000.000
12/21/2023 18:33:48,830000,-1000.000
12/21/2023 18:33:48,831000,-1000.000
12/21/2023 18:33:48,832000,-1000.000
12/21/2023 18:33:48,833000,-1000.000
12/21/2023 18:33:48,834000,-1000.000
12/21/2023 18:33:48,835000,-1000.000
12/21/2023 18:33:48,836000,-1000.000
12/21/2023 18:33:48,837000,-1000.000
12/21/2023 18:33:48,838000,-1000.000
12/21/2023 18:33:48,839000,-1000.000
12/21/2023 18:33:48,840000,-1000.000
12/21/2023 18:33:48,841000,-1000.000
12/21/2023 18:33:48,842000,-1000.000
12/21/2023 18:33:48,843000,-1000.000
12/21/2023 18:33:48,844000,-1000.000
12/21/2023 18:33:48,845000,-1000.000
12/21/2023 18:33:48,846000,-1000.000
12/21/2023 18:33:48,847000,-1000.000
12/21/2023 18:33:48,848000,-1000.000
12/21/2023 18:33:48,849000,-1000.000
12/21/2023 18:33:48,850000,-1000.000
12/21/2023 18:33:48,851000,-1000.000
12/21/2023 18:33:48,852000,-1000.000
12/21/2023 18:33:48,853000,-1000.000
12/21/2023 18:33:48,854000,-1000.000
12/21/2023 18:33:48,855000,-1000.000
12/21/2023 18:33:48,856000,-1000.000
12/21/2023 18:33:48,857000,-1000.000
12/21/2023 18:33:48,858000,-1000.000
12/21/2023 18:33:48,859000,-1000.000
12/21/2023 18:33:48,860000,-1000.000
12/21/2023 18:33:48,861000,-1000.000
12/21/2023 18:33:48,862000,-1000.000
12/21/2023 18:33:48,863000,-1000.000
12/21/2023 18:33:48,864000,-1000.000
12/21/2023 18:33:48,865000,-1000.000
12/21/2023 18:33:48,866000,-1000.000
12/21/2023 18:33:48,867000,-1000.000
12/21/2023 18:33:48,868000,-1000.000
12/21/2023 18:33:48,869000,-1000.000
12/21/2023 18:33:48,870000,-1000.000
12/21/2023 18:33:48,871000,-1000.000
12/21/2023 18:33:48,872000,-1000.000
12/21/2023 18:33:48,873000,-1000.000
12/21/2023 18:33:48,874000,-1000.000
12/21/2023 18:33:48,875000,-1000.000
12/21/2023 18:33:48,876000,-1000.000
12/21/2023 18:33:48,877000,-1000.000
12/21/2023 18:33:48,878000,-1000.000
12/21/2023 18:33:48,879000,-1000.000
12/21/2023 18:33:48,880000,-1000.000
12/21/2023 18:33:48,881000,-1000.000
12/21/2023 18:33:48,882000,-1000.000
12/21/2023 18:33:48,883000,-1000.000
12/21/2023 18:33:48,884000,-1000.000
12/21/2023 18:33:48,885000,-1000.000
12/21/2023 18:33:48,886000,-1000.000
12/21/2023 18:33:48,887000,-1000.000
12/21/2023 18:33:48,888000,-1000.000
12/21/2023 18:33:48,889000,-1000.000
12/21/2023 18:33:48,890000,-1000.000
12/21/2023 18:33:48,891000,-1000.000
12/21/2023 18:33:48,892000,-1000.000
12/21/2023 18:33:48,893000,-1000.000
12/21/2023 18:33:48,894000,-1000.000
12/21/2023 18:33:48,895000,-1000.000
12/21/2023 18:33:48,896000,-1000.000
12/21/2023 18:33:48,897000,-1000.000
12/21/2023 18:33:48,898000,-1000.000
12/21/2023 18:33:48,899000,-1000.000
12/21/2023 18:33:48,900000,-1000.000
12/21/2023 18:33:48,901000,-1000.000
12/21/2023 18:33:48,902000,-1000.000
12/21/2023 18:33:48,903000,-1000.000
12/21/2023 18:33:48,904000,-1000.000
12/21/2023 18:33:48,905000,-1000.000
12/21/2023 18:33:48,906000,-1000.000
12/21/2023 18:33:48,907000,-1000.000
12/21/2023 18:33:48,908000,-1000.000
12/21/2023 18:33:48,909000,-1000.000
12/21/2023 18:33:48,910000,-1000.000
12/21/2023 18:33:48,911000,-1000.000
12/21/2023 18:33:48,912000,-1000.000
12/21/2023 18:33:48,913000,-1000.000
12/21/2023 18:33:48,914000,-1000.000
12/21/2023 18:33:48,915000,-1000.000
12/21/2023 18:33:48,916000,-1000.000
12/21/2023 18:33:48,917000,-1000.000
12/21/2023 18:33:48,918000,-1000.000
12/21/2023 18:33:48,919000,-1000.000
12/21/2023 18:33:48,920000,-1000.000
12/21/2023 18:33:48,921000,-1000.000
12/21/2023 18:33:48,922000,-1000.000
12/21/2023 18:33:48,923000,-1000.000
12/21/2023 18:33:48,924000,-1000.000
12/21/2023 18:33:48,925000,-1000.000
12/21/2023 18:33:48,926000,-1000.000
12/21/2023 18:33:48,927000,-1000.000
12/21/2023 18:33:48,928000,-1000.000
12/21/2023 18:33:48,929000,-1000.000
12/21/2023 18:33:48,930000,-1000.000
12/21/2023 18:33:48,931000,-1000.000
12/21/2023 18:33:48,932000,-1000.000
12/21/2023 18:33:48,933000,-1000.000
12/21/2023 18:33:48,934000,-1000.000
12/21/2023 18:33:48,935000,-1000.000
12/21/2023 18:33:48,936000,-1000.000
12/21/2023 18:33:48,937000,-1000.000
12/21/2023 18:33:48,938000,-1000.000
12/21/2023 18:33:48,939000,-1000.000
12/21/2023 18:33:48,940000,-1000.000
12/21/2023 18:33:48,941000,-1000.000
12/21/2023 18:33:48,942000,-1000.000
12/21/2023 18:33:48,943000,-1000.000
12/21/2023 18:33:48,944000,-1000.000
12/21/2023 18:33:48,945000,-1000.000
12/21/2023 18:33:48,946000,-1000.000
12/21/2023 18:33:48,947000,-1000.000
12/21/2023 18:33:48,948000,-1000.000
12/21/2023 18:33:48,949000,-1000.000
12/21/2023 18:33:48,950000,-1000.000
12/21/2023 18:33:48,951000,-1000.000
12/21/2023 18:33:48,952000,-1000.000
12/21/2023 18:33:48,953000,-1000.000
12/21/2023 18:33:48,954000,-1000.000
12/21/2023 18:33:48,955000,-1000.000
12/21/2023 18:33:48,956000,-1000.000
12/21/2023 18:33:48,957000,-1000.000
12/21/2023 18:33:48,958000,-1000.000
12/21/2023 18:33:48,959000,-1000.000
12/21/2023 18:33:48,960000,-1000.000
12/21/2023 18:33:48,961000,-1000.000
12/21/2023 18:33:48,962000,-1000.000
12/21/2023 18:33:48,963000,-1000.000
12/21/2023 18:33:48,964000,-1000.000
12/21/2023 18:33:48,965000,-1000.000
12/21/2023 18:33:48,966000,-1000.000
12/21/2023 18:33:48,967000,-1000.000
12/21/2023 18:33:48,968000,-1000.000
12/21/2023 18:33:48,969000,-1000.000
12/21/2023 18:33:48,970000,-1000.000
12/21/2023 18:33:48,971000,-1000.000
12/21/2023 18:33:48,972000,-1000.000
12/21/2023 18:33:48,973000,-1000.000
